Date,ML Signal,VIXM Returns,SPY Returns,VIXM Close,SPY Close,VIXM Growth,SPY Growth,VXCN Returns,VXCN Growth,Token Price
1/15/2013,1,-0.002920187,0.000680198,122.9199982,124.5646973,0.447242031,1.173971664,-0.002920187,0,0
1/16/2013,0,-0.00162705,-0.000135604,122.7200012,124.5478058,0.446514346,1.173812469,0,0,0
1/17/2013,0,-0.006192977,0.006459954,121.9599991,125.3523788,0.443749093,1.181395243,0,0,0
1/18/2013,1,-0.034109512,0.00222992,117.8000031,125.6319046,0.428613028,1.18402966,-0.034109512,0,0
1/21/2013,1,-0.030560323,0.00539345,114.1999969,126.309494,0.415514476,1.190415664,-0.030560323,0,0
1/22/2013,0,0,0,114.1999969,126.309494,0.415514476,1.190415664,0,0,0
1/23/2013,0,-0.030472818,0.00160912,110.7200012,126.5127411,0.402852579,1.192331186,0,0,0
1/24/2013,0,0.001806331,0.000267997,110.9199982,126.5466461,0.403580264,1.192650727,0,0,0
1/25/2013,1,-0.002524331,0.005621967,110.6399994,127.2580872,0.402561493,1.199355769,-0.002524331,0,0
1/28/2013,1,0.001446165,-0.001197904,110.8000031,127.1056442,0.403143664,1.197919057,0.001446165,0,0
1/29/2013,0,-0.005415217,0.003931275,110.1999969,127.6053314,0.400960553,1.202628406,0,0,0
1/30/2013,1,0.021778599,-0.00391588,112.5999985,127.1056442,0.409692912,1.197919057,0.021778599,0,0
1/31/2013,1,-0.003552411,-0.002465908,112.1999969,126.7922134,0.408237514,1.194965099,-0.003552411,0,0
2/1/2013,0,-0.005704095,0.010287619,111.5599976,128.0966034,0.405908889,1.207258444,0,0,0
2/4/2013,0,0.029401209,-0.011240642,114.8399963,126.6567154,0.417843101,1.193688085,0,0,0
2/5/2013,0,-0.022291864,0.010098096,112.2799988,127.9357071,0.408528599,1.205742062,0,0,0
2/6/2013,1,-0.002137494,0.000728317,112.0400009,128.0288849,0.407655372,1.206620225,-0.002137494,0,0
2/7/2013,1,-0.002499097,-0.001323401,111.7600021,127.8594513,0.406636602,1.205023382,-0.002499097,0,0
2/8/2013,0,-0.011095253,0.005564362,110.5199966,128.5709076,0.402124866,1.211728569,0,0,0
2/11/2013,0,-0.017372405,-0.000197602,108.5999985,128.5455017,0.39513899,1.211489129,0,0,0
2/12/2013,1,-0.003314923,0.001647366,108.2399979,128.7572632,0.393829134,1.213484894,-0.003314923,0,0
2/13/2013,1,-0.001108602,0.000855037,108.1200027,128.8673553,0.393392535,1.214522468,-0.001108602,0,0
2/14/2013,1,0.002589704,0.00092014,108.4000015,128.9859314,0.394411305,1.215639999,0.002589704,0,0
2/15/2013,0,0.000738024,-0.001181798,108.4800034,128.8334961,0.39470239,1.214203359,0,0,0
2/18/2013,1,-0.028392346,0.007494405,105.4000015,129.7990265,0.383495863,1.22330309,-0.028392346,0,0
2/19/2013,0,0,0,105.4000015,129.7990265,0.383495863,1.22330309,0,0,0
2/20/2013,0,0.022770413,-0.012463162,107.8000031,128.1813202,0.392228222,1.208056866,0,0,0
2/21/2013,0,0.012244895,-0.006079704,109.1200027,127.4020157,0.397031015,1.200712237,0,0,0
2/22/2013,0,-0.020161332,0.009772956,106.9199982,128.64711,0.389026341,1.212446745,0,0,0
2/25/2013,0,0.043771047,-0.019026767,111.5999985,126.1993713,0.406054432,1.189377803,0,0,0
2/26/2013,0,-0.015412198,0.006845572,109.8799973,127.0632782,0.39979624,1.197519774,0,0,0
2/27/2013,0,-0.020021815,0.012598324,107.6800003,128.6640625,0.391791594,1.212606516,0,0,0
2/28/2013,1,0.018202072,-0.001974946,109.6399994,128.4099579,0.398923013,1.210211683,0.018202072,0,0
3/1/2013,1,0.006931796,0.003298328,110.4000015,128.8334961,0.401688266,1.214203359,0.006931796,0,0
3/4/2013,1,-0.022463798,0.005324975,107.9199982,129.5195313,0.392664822,1.220668961,-0.022463798,0,0
3/5/2013,0,-0.02112675,0.008958563,105.6399994,130.6798401,0.38436909,1.231604401,0,0,0
3/6/2013,0,0.001893193,0.001361359,105.8399963,130.8577423,0.385096775,1.233281057,0,0,0
3/7/2013,1,-0.002267554,0.001812173,105.5999985,131.0948792,0.384223548,1.235515975,-0.002267554,0,0
3/8/2013,0,-0.000757593,0.004264247,105.5199966,131.6539001,0.383932463,1.240784521,0,0,0
3/11/2013,0,-0.003411609,0.003795634,105.1600037,132.1536102,0.382622635,1.245494085,0,0,0
3/12/2013,0,0.004564432,-0.002243321,105.6399994,131.8571472,0.38436909,1.242700042,0,0,0
3/13/2013,1,0.0026505,0.001413199,105.9199982,132.0434875,0.385387861,1.244456224,0.0026505,0,0
3/14/2013,0,-0.001132884,0.005324026,105.8000031,132.7464905,0.384951261,1.251081741,0,0,0
3/15/2013,0,0.001134169,-0.001320394,105.9199982,132.5712128,0.385387861,1.24942982,0,0,0
3/18/2013,0,0.015105726,-0.005518528,107.5199966,131.8396149,0.391209424,1.242534807,0,0,0
3/19/2013,0,-0.008184499,-0.002323083,106.6399994,131.5333405,0.388007571,1.239648295,0,0,0
3/20/2013,0,-0.006376597,0.006985362,105.9599991,132.4521484,0.385533403,1.248307687,0,0,0
3/21/2013,1,0.013212548,-0.00854271,107.3600006,131.3206482,0.390627281,1.237643757,0.013212548,0,0
3/22/2013,0,-0.00335321,0.008033134,107,132.3755646,0.389317426,1.247585915,0,0,0
3/25/2013,1,-0.004486013,-0.004177692,106.5199966,131.8225403,0.387570943,1.242373886,-0.004486013,0,0
3/26/2013,0,-0.015396164,0.008002434,104.8799973,132.8774414,0.381603837,1.2523159,0,0,0
3/27/2013,1,0.0034325,0,105.2399979,132.8774414,0.382913693,1.2523159,0.0034325,0,0
3/28/2013,1,0.004561035,0.00307375,105.7200012,133.2858734,0.384660175,1.256165206,0.004561035,0,0
3/29/2013,1,0.001891761,-0.003957288,105.9199982,132.7584229,0.385387861,1.251194199,0.001891761,0,0
4/1/2013,0,0,0,105.9199982,132.7584229,0.385387861,1.251194199,0,0,0
4/2/2013,0,-0.006797595,0.004934224,105.1999969,133.4134827,0.38276815,1.257367871,0,0,0
4/3/2013,1,0.00570348,-0.010139207,105.8000031,132.0607758,0.384951261,1.244619158,0.00570348,0,0
4/4/2013,0,-0.008317626,0.004058472,104.9199982,132.5967407,0.38174938,1.24967041,0,0,0
4/5/2013,1,0.006862383,-0.004490981,105.6399994,132.0012512,0.38436909,1.244058164,0.006862383,0,0
4/8/2013,0,-0.01855357,0.006766862,103.6800003,132.8944855,0.377237672,1.252476534,0,0,0
4/9/2013,1,-0.00810189,0.00345685,102.8399963,133.3538818,0.374181334,1.256806158,-0.00810189,0,0
4/10/2013,1,-0.019058724,0.012249241,100.8799973,134.9873657,0.367049915,1.27220108,-0.019058724,0,0
4/11/2013,1,0.003568602,0.003276764,101.2399979,135.4296875,0.36835977,1.276369783,0.003568602,0,0
4/12/2013,1,-0.014223576,-0.002449659,99.80000305,135.0979309,0.363120377,1.273243112,-0.014223576,0,0
4/15/2013,1,0.045691357,-0.023173723,104.3600006,131.9672089,0.37971184,1.243737328,0.045691357,0,0
4/16/2013,0,-0.047911077,0.014762731,99.36000061,133.9154053,0.361519437,1.262098288,0,0,0
4/17/2013,1,0.044686015,-0.014611772,103.8000031,131.9586639,0.377674299,1.243656796,0.044686015,0,0
4/18/2013,0,0.010404568,-0.006253207,104.8799973,131.1334991,0.381603837,1.235879953,0,0,0
4/19/2013,0,-0.000381397,0.008693426,104.8399963,132.2734985,0.381458295,1.246623984,0,0,0
4/22/2013,0,-0.008012174,0.004437702,104,132.8604889,0.378401984,1.25215613,0,0,0
4/23/2013,0,-0.035769243,0.01030912,100.2799988,134.2301636,0.364866832,1.265064757,0,0,0
4/24/2013,1,-0.004387739,0.000634086,99.83999634,134.3152771,0.363265892,1.265866917,-0.004387739,0,0
4/25/2013,1,-0.002003175,0.004053514,99.63999939,134.859726,0.362538207,1.270998127,-0.002003175,0,0
4/26/2013,1,-0.003613013,-0.00176609,99.27999878,134.6215515,0.361228351,1.268753429,-0.003613013,0,0
4/29/2013,0,-0.005640588,0.006698511,98.72000122,135.5233154,0.359190811,1.277252188,0,0,0
4/30/2013,0,-0.005267466,0.002385366,98.19999695,135.8465881,0.357298786,1.280298902,0,0,0
5/1/2013,1,0.024032594,-0.008767762,100.5599976,134.6555176,0.365885602,1.269073546,0.024032594,0,0
5/2/2013,0,-0.012330926,0.009287479,99.31999969,135.9061279,0.361373894,1.28086004,0,0,0
5/3/2013,0,-0.00241641,0.01014108,99.08000183,137.2843628,0.360500666,1.293849344,0,0,0
5/6/2013,1,-0.015744905,0.002540383,97.51999664,137.6331177,0.354824618,1.297136217,-0.015744905,0,0
5/7/2013,0,-0.014355967,0.005068668,96.12000275,138.3307343,0.349730767,1.30371097,0,0,0
5/8/2013,1,0.005826025,0.004550918,96.68000031,138.9602661,0.351768307,1.309644052,0.005826025,0,0
5/9/2013,1,0.014894523,-0.002815777,98.12000275,138.568985,0.357007728,1.305956386,0.014894523,0,0
5/10/2013,1,0.008968582,0.003253514,99,139.0198212,0.360209581,1.310205334,0.008968582,0,0
5/13/2013,1,0.005252491,0.000795868,99.51999664,139.1304626,0.362101579,1.311248085,0.005252491,0,0
5/14/2013,0,-0.006430862,0.010333674,98.87999725,140.5681915,0.359772954,1.324798096,0,0,0
5/15/2013,1,0.006472486,0.005386616,99.51999664,141.3253784,0.362101579,1.331934274,0.006472486,0,0
5/16/2013,1,0.007636678,-0.004695365,100.2799988,140.6618042,0.364866832,1.325680357,0.007636678,0,0
5/17/2013,0,-0.009972078,0.009677263,99.27999878,142.0230255,0.361228351,1.338509315,0,0,0
5/20/2013,1,0.011684163,-6.03E-05,100.4400024,142.0144653,0.365449002,1.338428639,0.011684163,0,0
5/21/2013,0,0.019115871,0.001437833,102.3600006,142.2186584,0.372434878,1.340353076,0,0,0
5/22/2013,1,-0.00703401,-0.007417781,101.6399994,141.1637115,0.369815168,1.33041063,-0.00703401,0,0
5/23/2013,1,0.008264502,-0.002892457,102.4800034,140.7554016,0.372871506,1.326562474,0.008264502,0,0
5/24/2013,0,0.002732228,-0.000846221,102.7600021,140.6362915,0.373890276,1.32543991,0,0,0
5/27/2013,0,-0.006617364,0.00598856,102.0800018,141.4785004,0.371416108,1.333377386,0,0,0
5/28/2013,0,0,0,102.0800018,141.4785004,0.371416108,1.333377386,0,0,0
5/29/2013,0,-0.004702227,-0.006494222,101.5999985,140.5597076,0.369669625,1.324718138,0,0,0
5/30/2013,0,0.003149603,0.003691927,101.9199982,141.0786438,0.370833938,1.329608901,0,0,0
5/31/2013,1,0.01648352,-0.014352031,103.5999985,139.0538788,0.376946587,1.310526313,0.01648352,0,0
6/3/2013,1,0.00965251,0.005506508,104.5999985,139.8195801,0.380585067,1.317742737,0.00965251,0,0
6/4/2013,0,0.004588942,-0.004806937,105.0800018,139.1474762,0.38233155,1.311408431,0,0,0
6/5/2013,1,0.014465137,-0.014000837,106.5999985,137.199295,0.387862028,1.293047615,0.014465137,0,0
6/6/2013,1,-0.007504648,0.00905289,105.8000031,138.4413452,0.384951261,1.304753433,-0.007504648,0,0
6/7/2013,0,-0.012854448,0.012720751,104.4400024,140.2024231,0.380002925,1.321350877,0,0,0
6/10/2013,1,-0.004212969,0,104,140.2024231,0.378401984,1.321350877,-0.004212969,0,0
6/11/2013,1,0.026538482,-0.010315721,106.7600021,138.756134,0.388444199,1.30772019,0.026538482,0,0
6/12/2013,0,0.021356301,-0.008277211,109.0400009,137.6076202,0.39673993,1.296895914,0,0,0
6/13/2013,0,-0.016140885,0.0152086,107.2799988,139.7004395,0.390336196,1.316619885,0,0,0
6/14/2013,0,0.023489973,-0.006272249,109.8000031,138.8242035,0.399505183,1.308361717,0,0,0
6/17/2013,0,-0.008014616,0.007721602,108.9199982,139.8961487,0.396303302,1.318464365,0,0,0
6/18/2013,1,-0.004406865,0.007905557,108.4400024,141.0021057,0.394556847,1.32888756,-0.004406865,0,0
6/19/2013,1,0,-0.013817006,108.4400024,139.0538788,0.394556847,1.310526313,0,0,0
6/20/2013,0,0.044632942,-0.024777914,113.2799988,135.6084137,0.41216708,1.278054205,0,0,0
6/21/2013,0,-0.016242906,0.003209773,111.4400024,136.0436859,0.405472289,1.282156468,0,0,0
6/24/2013,0,0.04235464,-0.012635828,116.1600037,134.3246613,0.422645922,1.265955359,0,0,0
6/25/2013,0,-0.00826452,0.009614453,115.1999969,135.6161194,0.419152956,1.278126827,0,0,0
6/26/2013,1,-0.002430545,0.009900719,114.9199982,136.9588165,0.418134186,1.290781203,-0.002430545,0,0
6/27/2013,0,-0.016011107,0.00587005,113.0800018,137.7627716,0.411439395,1.298358153,0,0,0
6/28/2013,1,-0.00070748,-0.004097505,113,137.198288,0.41114831,1.293038124,-0.00070748,0,0
7/1/2013,1,-0.01982299,0.00585947,110.7600021,138.0021973,0.402998121,1.300614642,-0.01982299,0,0
7/2/2013,1,0.007945082,-0.000929555,111.6399994,137.8739166,0.406199974,1.299405649,0.007945082,0,0
7/3/2013,1,0.001074908,0.000434056,111.7600021,137.9337616,0.406636602,1.299969664,0.001074908,0,0
7/4/2013,0,-0.01968508,0.010789051,109.5599976,139.421936,0.398631928,1.313995103,0,0,0
7/5/2013,0,0,0,109.5599976,139.421936,0.398631928,1.313995103,0,0,0
7/8/2013,0,-0.031033169,0.00570462,106.1600037,140.2172852,0.386261116,1.321490946,0,0,0
7/9/2013,1,-0.019216285,0.007197408,104.1200027,141.2264862,0.378838612,1.331002255,-0.019216285,0,0
7/10/2013,0,-0.008836014,0.000363355,103.1999969,141.2778015,0.375491189,1.331485881,0,0,0
7/11/2013,1,-0.020930195,0.013620474,101.0400009,143.2020721,0.367632085,1.34962135,-0.020930195,0,0
7/12/2013,1,0.009501179,0.000418225,102,143.2619629,0.371125023,1.350185796,0.009501179,0,0
7/15/2013,1,-0.01568626,0.003820397,100.4000015,143.8092804,0.36530346,1.355344041,-0.01568626,0,0
7/16/2013,1,0.029880478,-0.003746438,103.4000015,143.2705078,0.376218902,1.350266329,0.029880478,0,0
7/17/2013,0,-0.022050278,0.002566837,101.1200027,143.6382599,0.36792317,1.353732243,0,0,0
7/18/2013,1,-0.005538026,0.005477891,100.5599976,144.4250946,0.365885602,1.36114784,-0.005538026,0,0
7/19/2013,1,0.000397782,0.001776748,100.5999985,144.6817017,0.366031145,1.363566257,0.000397782,0,0
7/22/2013,0,-0.012326023,0.001950356,99.36000061,144.9638824,0.361519437,1.366225697,0,0,0
7/23/2013,0,-0.006441218,-0.002124026,98.72000122,144.6559753,0.359190811,1.363323797,0,0,0
7/24/2013,0,0.00121551,-0.003665123,98.83999634,144.1257935,0.359627411,1.358327048,0,0,0
7/25/2013,0,-0.011331396,0.002432711,97.72000122,144.4764099,0.355552331,1.361631466,0,0,0
7/26/2013,1,-0.007777345,0.001066072,96.95999908,144.6304321,0.352787077,1.363083063,-0.007777345,0,0
7/29/2013,1,0.00536308,-0.00307517,97.48000336,144.1856689,0.354679103,1.35889135,0.00536308,0,0
7/30/2013,0,-0.013541236,0,96.16000366,144.1856689,0.34987631,1.35889135,0,0,0
7/31/2013,1,-0.014143101,0.000711795,94.80000305,144.2882996,0.344927974,1.359858602,-0.014143101,0,0
8/1/2013,0,-0.022362897,0.011558175,92.68000031,145.9560089,0.337214385,1.375576085,0,0,0
8/2/2013,1,-0.008200282,0.001699254,91.91999817,146.2040253,0.334449132,1.377913539,-0.008200282,0,0
8/5/2013,0,-0.016100911,-0.0014628,90.44000244,145.9901581,0.329064196,1.375897927,0,0,0
8/6/2013,0,0.024325485,-0.005682192,92.63999939,145.160614,0.337068842,1.368079812,0,0,0
8/7/2013,0,-0.000863578,-0.003240639,92.55999756,144.6902008,0.336777757,1.363646358,0,0,0
8/8/2013,0,-0.008210831,0.003665099,91.80000305,145.2205048,0.334012532,1.368644258,0,0,0
8/9/2013,0,0.008714547,-0.002886152,92.59999847,144.8013763,0.3369233,1.364694143,0,0,0
8/12/2013,1,-0.003023745,-0.001180543,92.31999969,144.6304321,0.33590453,1.363083063,-0.003023745,0,0
8/13/2013,0,0.01429809,0.002956164,93.63999939,145.0579834,0.340707323,1.36711256,0,0,0
8/14/2013,0,0.00683468,-0.005129532,94.27999878,144.3139038,0.343035948,1.360099912,0,0,0
8/15/2013,0,0.031395833,-0.013985981,97.23999786,142.2955322,0.353805848,1.34107758,0,0,0
8/16/2013,1,-0.018922217,-0.003305674,95.40000153,141.8251495,0.347111057,1.336644414,-0.018922217,0,0
8/19/2013,1,0.015094285,-0.006391955,96.83999634,140.9186096,0.35235045,1.328100644,0.015094285,0,0
8/20/2013,0,-0.016109021,0.004915951,95.27999878,141.6113586,0.346674429,1.334629522,0,0,0
8/21/2013,1,-0.002099044,-0.006160673,95.08000183,140.7389374,0.345946744,1.326407306,-0.002099044,0,0
8/22/2013,0,-0.019772874,0.009115444,93.19999695,142.0218353,0.339106383,1.338498098,0,0,0
8/23/2013,1,-0.006866946,0.003372211,92.55999756,142.5007629,0.336777757,1.343011796,-0.006866946,0,0
8/26/2013,0,0.026361306,-0.003720769,95,141.9705505,0.345655659,1.338014759,0,0,0
8/27/2013,0,0.040842076,-0.016084488,98.87999725,139.687027,0.359772954,1.316493478,0,0,0
8/28/2013,0,-0.009708729,0.003551248,97.91999817,140.1830902,0.356280016,1.321168672,0,0,0
8/29/2013,1,0.020833343,0.001586148,99.95999908,140.4054413,0.363702519,1.323264241,0.020833343,0,0
8/30/2013,1,0.004001616,-0.003167706,100.3600006,139.9606781,0.365157917,1.319072528,0.004001616,0,0
9/2/2013,0,-0.018732535,0.004522122,98.48000336,140.5935974,0.358317584,1.325037536,0,0,0
9/3/2013,0,0,0,98.48000336,140.5935974,0.358317584,1.325037536,0,0,0
9/4/2013,0,-0.006904958,0.008273115,97.80000305,141.7567444,0.355843416,1.335999723,0,0,0
9/5/2013,1,-0.003680988,0.001266823,97.44000244,141.9363251,0.35453356,1.337692198,-0.003680988,0,0
9/6/2013,0,0.004105028,0.000482158,97.83999634,142.0047607,0.35598893,1.338337177,0,0,0
9/9/2013,1,-0.025756304,0.009576181,95.31999969,143.364624,0.346819971,1.351153336,-0.025756304,0,0
9/10/2013,1,-0.019303361,0.007397017,93.48000336,144.4250946,0.34012518,1.36114784,-0.019303361,0,0
9/11/2013,0,-0.017543934,0.00313839,91.83999634,144.8783569,0.334158047,1.365419653,0,0,0
9/12/2013,0,0.013066252,-0.0026561,93.04000092,144.4935455,0.33852424,1.361792962,0,0,0
9/13/2013,0,-0.010318133,0.002249003,92.08000183,144.818512,0.335031302,1.364855639,0,0,0
9/16/2013,1,-0.01346661,0.005787484,90.83999634,145.6566467,0.330519566,1.372754718,-0.01346661,0,0
9/17/2013,0,-0.008806643,0.004462508,90.04000092,146.3066406,0.327608798,1.378880647,0,0,0
9/18/2013,1,-0.015104405,0.011574356,88.68000031,148.0000458,0.322660462,1.394840302,-0.015104405,0,0
9/19/2013,1,0.006314812,-0.001675992,89.23999786,147.7519989,0.324698003,1.392502561,0.006314812,0,0
9/20/2013,0,0.020618602,-0.006991477,91.08000183,146.7189941,0.331392821,1.382766911,0,0,0
9/23/2013,1,0.005270045,-0.004627588,91.55999756,146.0400391,0.333139277,1.376368035,0.005270045,0,0
9/24/2013,0,-0.002621209,-0.002354016,91.31999969,145.6962585,0.332266049,1.373128044,0,0,0
9/25/2013,1,-0.001752037,-0.002890238,91.16000366,145.2751617,0.331683907,1.369159377,-0.001752037,0,0
9/26/2013,0,-0.011408522,0.003845284,90.12000275,145.833786,0.327899883,1.374424184,0,0,0
9/27/2013,1,0.011096316,-0.00459677,91.12000275,145.1634216,0.331538364,1.368106272,0.011096316,0,0
9/30/2013,0,0.010535547,-0.005328152,92.08000183,144.3899689,0.335031302,1.360816794,0,0,0
10/1/2013,0,-0.013900942,0.007916311,90.80000305,145.5330048,0.330374051,1.371589443,0,0,0
10/2/2013,0,0.013215825,-0.000945096,92,145.395462,0.334740217,1.370293159,0,0,0
10/3/2013,0,0.00391305,-0.009220731,92.36000061,144.0548096,0.336050072,1.357658054,0,0,0
10/4/2013,0,0.002598504,0.007576708,92.59999847,145.1462708,0.3369233,1.367944632,0,0,0
10/7/2013,1,0.032829384,-0.008644697,95.63999939,143.8915253,0.347984284,1.356119166,0.032829384,0,0
10/8/2013,0,0.028439996,-0.011646673,98.36000061,142.2156677,0.357880956,1.340324889,0,0,0
10/9/2013,0,-0.010573413,0.00072541,97.31999969,142.3188324,0.354096933,1.341297174,0,0,0
10/10/2013,0,-0.047677758,0.021557719,92.68000031,145.3869019,0.337214385,1.370212483,0,0,0
10/11/2013,1,-0.015968962,0.006443378,91.19999695,146.3236847,0.331829421,1.37904128,-0.015968962,0,0
10/14/2013,1,-0.001754343,0.003993756,91.04000092,146.9080658,0.331247279,1.384548835,-0.001754343,0,0
10/15/2013,0,0.012741608,-0.007254019,92.19999695,145.842392,0.335467902,1.374505292,0,0,0
10/16/2013,1,-0.032537962,0.013965999,89.19999695,147.8792267,0.32455246,1.393701632,-0.032537962,0,0
10/17/2013,1,-0.020627762,0.00668303,87.36000061,148.8675079,0.317857669,1.403015781,-0.020627762,0,0
10/18/2013,0,-0.003205114,0.006754385,87.08000183,149.8730164,0.316838899,1.412492289,0,0,0
10/21/2013,0,-0.005971569,5.74E-05,86.55999756,149.8816223,0.314946873,1.412573397,0,0,0
10/22/2013,0,0.001386353,0.005791415,86.68000031,150.749649,0.315383501,1.420754196,0,0,0
10/23/2013,1,0.017074335,-0.004788791,88.16000366,150.0277405,0.320768465,1.413950501,0.017074335,0,0
10/24/2013,0,-0.010889368,0.00332214,87.19999695,150.5261536,0.317275499,1.418647842,0,0,0
10/25/2013,1,0.005504626,0.004567819,87.68000031,151.2137299,0.319021982,1.425127969,0.005504626,0,0
10/28/2013,1,0.008667908,0.00159123,88.44000244,151.4543457,0.321787235,1.427395676,0.008667908,0,0
10/29/2013,0,-0.001356883,0.005334328,88.31999969,152.2622528,0.321350607,1.435009872,0,0,0
10/30/2013,1,0.005887643,-0.004967201,88.83999634,151.5059357,0.323242605,1.42788189,0.005887643,0,0
10/31/2013,0,-0.003601978,-0.002836412,88.51999664,151.0762024,0.322078292,1.423831829,0,0,0
11/1/2013,1,0.005874427,0.002389372,89.04000092,151.4371796,0.323970318,1.427233892,0.005874427,0,0
11/4/2013,0,-0.012578647,0.003518534,87.91999817,151.9700165,0.319895209,1.432255663,0,0,0
11/5/2013,1,0.003639669,-0.003167125,88.23999786,151.4887085,0.321059522,1.427719531,0.003639669,0,0
11/6/2013,0,-0.008612812,0.005106284,87.48000336,152.2622528,0.318294297,1.435009872,0,0,0
11/7/2013,0,0.017375361,-0.012643583,89,150.3371124,0.323824775,1.416866206,0,0,0
11/8/2013,0,-0.023370807,0.013491306,86.91999817,152.3653564,0.316256729,1.435981582,0,0,0
11/11/2013,1,0.008743697,0.000169147,87.68000031,152.3911285,0.319021982,1.436224473,0.008743697,0,0
11/12/2013,1,0.006843048,-0.002030318,88.27999878,152.0817261,0.321205065,1.433308481,0.006843048,0,0
11/13/2013,1,0.001359342,0.008024519,88.40000153,153.3021088,0.321641692,1.444810092,0.001359342,0,0
11/14/2013,1,0.002714908,0.004989147,88.63999939,154.0669556,0.32251492,1.452018462,0.002714908,0,0
11/15/2013,1,0.001353822,0.004351124,88.76000214,154.7373199,0.322951548,1.458336374,0.001353822,0,0
11/18/2013,1,-0.00315456,-0.00349911,88.48000336,154.1958771,0.321932777,1.453233495,-0.00315456,0,0
11/19/2013,0,0,-0.002173594,88.48000336,153.8607178,0.321932777,1.450074755,0,0,0
11/20/2013,0,-0.010849985,-0.003128107,87.51999664,153.379425,0.318439812,1.445538767,0,0,0
11/21/2013,1,-0.022394872,0.008068545,85.55999756,154.6169739,0.311308393,1.457202161,-0.022394872,0,0
11/22/2013,1,-0.017297753,0.005002478,84.08000183,155.3904419,0.305923457,1.464491783,-0.017297753,0,0
11/25/2013,1,-0.001902993,-0.000995123,83.91999817,155.2358093,0.305341287,1.463034434,-0.001902993,0,0
11/26/2013,1,-0.003336496,0.000276207,83.63999939,155.2786865,0.304322517,1.463438534,-0.003336496,0,0
11/27/2013,1,0.000478251,0.002435452,83.68000031,155.6568604,0.304468059,1.467002669,0.000478251,0,0
11/28/2013,1,0.001434067,-0.00066277,83.80000305,155.5536957,0.304904687,1.466030384,0.001434067,0,0
11/29/2013,0,0,0,83.80000305,155.5536957,0.304904687,1.466030384,0,0,0
12/2/2013,0,-0.032458247,-0.00259663,81.08000183,155.1497803,0.295008015,1.462223645,0,0,0
12/3/2013,0,0.029107062,-0.004320264,83.44000244,154.4794922,0.303594832,1.455906452,0,0,0
12/4/2013,0,-0.001438192,-0.00011132,83.31999969,154.4622955,0.303158204,1.455744381,0,0,0
12/5/2013,0,-0.004320699,-0.004395209,82.95999908,153.7834015,0.301848349,1.44934608,0,0,0
12/6/2013,0,-0.019286385,0.011176533,81.36000061,155.5021667,0.296026785,1.465544745,0,0,0
12/9/2013,1,-0.008357919,0.002542148,80.68000031,155.8974762,0.293552617,1.469270376,-0.008357919,0,0
12/10/2013,1,0.005949471,-0.003583182,81.16000366,155.3388672,0.2952991,1.464005713,0.005949471,0,0
12/11/2013,1,0.018728395,-0.011230822,82.68000031,153.5942841,0.300829579,1.447563725,0.018728395,0,0
12/12/2013,0,0.000483804,-0.003300929,82.72000122,153.0872803,0.300975121,1.442785421,0,0,0
12/13/2013,1,0,-0.000112532,82.72000122,153.0700531,0.300975121,1.442623062,0,0,0
12/16/2013,1,-0.00048357,0.006232107,82.68000031,154.0240021,0.300829579,1.451613643,-0.00048357,0,0
12/17/2013,1,-0.001935216,-0.003180268,82.51999664,153.5341644,0.300247408,1.446997122,-0.001935216,0,0
12/18/2013,0,-0.0382937,0.017072624,79.36000061,156.1553955,0.288749824,1.47170116,0,0,0
12/19/2013,1,0.015120929,-0.001156071,80.55999756,155.9748688,0.29311599,1.469999769,0.015120929,0,0
12/20/2013,0,-0.001489512,0.00581659,80.44000244,156.8821106,0.29267939,1.478550155,0,0,0
12/23/2013,1,-0.017901571,0.005342936,79,157.7203217,0.287439969,1.486449953,-0.017901571,0,0
12/24/2013,0,-0.019240464,0.002191487,77.48000336,158.0659637,0.281909491,1.48970749,0,0,0
12/25/2013,0,-0.001032548,0.005083786,77.40000153,158.8695374,0.281618405,1.497280845,0,0,0
12/26/2013,0,0,0,77.40000153,158.8695374,0.281618405,1.497280845,0,0,0
12/27/2013,0,-0.004651171,-5.43E-05,77.04000092,158.8609161,0.28030855,1.497199593,0,0,0
12/30/2013,1,0.00934581,-0.000163383,77.76000214,158.8349609,0.282928261,1.496954976,0.00934581,0,0
12/31/2013,0,-0.00771603,0.004732738,77.16000366,159.5866852,0.280745178,1.504039671,0,0,0
1/1/2014,1,0.009849591,-0.009583243,77.91999817,158.0573273,0.283510403,1.489626094,0.009849591,0,0
1/2/2014,0,0,0,77.91999817,158.0573273,0.283510403,1.489626094,0,0,0
1/3/2014,0,0.000513359,-0.000164021,77.95999908,158.0314026,0.283655946,1.489381765,0,0,0
1/6/2014,0,-0.014366377,-0.002898014,76.83999634,157.5734253,0.279580837,1.485065515,0,0,0
1/7/2014,0,-0.018740173,0.00614173,75.40000153,158.5411987,0.274341444,1.494186386,0,0,0
1/8/2014,0,-0.001591548,0.000217899,75.27999878,158.5757446,0.273904817,1.494511967,0,0,0
1/9/2014,1,0.009032948,0.000653746,75.95999908,158.6794128,0.276378984,1.495488998,0.009032948,0,0
1/10/2014,0,-0.008425479,0.002722706,75.31999969,159.1114502,0.274050359,1.499560775,0,0,0
1/13/2014,0,0.023366996,-0.013305071,77.08000183,156.9944611,0.280454093,1.479609012,0,0,0
